編號,里別,地址,避難所在之地下樓層數,可容納人數,轄區分局,經度,緯度
1304.0,柳川里,臺中市中區柳川里16鄰光復路86號,1.0,122.0,第一分局,120.680623,24.144293
1305.0,柳川里,臺中市中區柳川里16鄰光復路88巷7號,1.0,166.0,第一分局,120.680606,24.144469
1306.0,柳川里,臺中市中區柳川里17鄰公園路77號,1.0,166.0,第一分局,120.680329,24.145505
1307.0,柳川里,臺中市中區柳川里17鄰興中街93號,1.0,174.0,第一分局,120.68015,24.145021
1308.0,柳川里,臺中市中區柳川里17鄰興中街99號,1.0,252.0,第一分局,120.680227,24.145091
1309.0,柳川里,臺中市中區柳川里18鄰光復路92號,1.0,67.0,第一分局,120.6805083,24.14437699
1310.0,柳川里,臺中市中區柳川里1鄰民權路156號,1.0,144.0,第一分局,120.676886,24.140795
1311.0,柳川里,臺中市中區柳川里24鄰公園路30號,1.0,111.0,第一分局,120.6812756,24.14547872
1312.0,柳川里,臺中市中區柳川里24鄰公園路30號之1之6,1.0,317.0,第一分局,120.681048,24.145448
1313.0,柳川里,臺中市中區柳川里24鄰公園路30號之3,1.0,72.0,第一分局,120.6811522,24.1453949
1314.0,柳川里,臺中市中區柳川里25鄰公園路32號之1,1.0,285.0,第一分局,120.678169,24.1413
1315.0,柳川里,臺中市中區柳川里25鄰興中街119號,1.0,275.0,第一分局,120.678196,24.141378
1316.0,柳川里,臺中市中區柳川里25鄰興中街132號,1.0,142.0,第一分局,120.681453,24.145104
1317.0,柳川里,臺中市中區柳川里25鄰興中街132號之1,1.0,84.0,第一分局,120.681048,24.145448
1318.0,柳川里,臺中市中區柳川里25鄰興中街132號之3,1.0,142.0,第一分局,120.681158,24.145569
1319.0,柳川里,臺中市中區柳川里3鄰民族路156號,1.0,96.0,第一分局,120.677656,24.141377
1320.0,柳川里,臺中市中區柳川里3鄰民族路160號,1.0,312.0,第一分局,120.677515,24.141587
1321.0,柳川里,臺中市中區柳川里3鄰民族路176號,1.0,133.0,第一分局,120.677169,24.141871
1322.0,柳川里,臺中市中區柳川里6鄰柳川東路三段33號,1.0,229.0,第一分局,120.677815,24.143115
1323.0,柳川里,臺中市中區柳川里6鄰柳川東路三段5號,1.0,247.0,第一分局,120.676714,24.141518
1324.0,柳川里,臺中市中區柳川里8鄰臺灣大道一段433號,1.0,230.0,第一分局,120.678254,24.143346
1325.0,柳川里,臺中市中區柳川里8鄰臺灣大道一段441號,1.0,173.0,第一分局,120.678139,24.143456
1326.0,柳川里,臺中市中區柳川里柳川東路三段36號,1.0,176.0,第一分局,120.6779926,24.1442765
1327.0,綠川里,臺中市中區綠川里006鄰建國路111號,1.0,1730.0,第一分局,120.683994,24.137039
1328.0,綠川里,臺中市中區綠川里16鄰成功路10號,1.0,386.0,第一分局,120.685934,24.138345
1329.0,綠川里,臺中市中區綠川里17鄰建國路195號,1.0,307.0,第一分局,120.685868,24.139095
1330.0,綠川里,臺中市中區綠川里17鄰建國路197號,1.0,188.0,第一分局,120.685869,24.13915
1331.0,綠川里,臺中市中區綠川里17鄰綠川東街110.112號,1.0,193.0,第一分局,120.685613,24.139436
1332.0,綠川里,臺中市中區綠川里17鄰綠川東街110號,1.0,111.0,第一分局,120.685613,24.139436
1333.0,綠川里,臺中市中區綠川里22鄰光復路15號,1.0,400.0,第一分局,120.685601,24.140017
1334.0,綠川里,臺中市中區綠川里22鄰光復路17號,1.0,222.0,第一分局,120.685565,24.140007
1335.0,綠川里,臺中市中區綠川里22鄰光復路39號,1.0,332.0,第一分局,120.684912,24.140239
1336.0,綠川里,臺中市中區綠川里24鄰綠川西街135號,1.0,3533.0,第一分局,120.6838657,24.13940068
1337.0,綠川里,臺中市中區綠川里26鄰民權路32號,1.0,333.0,第一分局,120.681606,24.136752
1338.0,綠川里,臺中市中區綠川里26鄰民權路44巷2號,1.0,217.0,第一分局,120.681447,24.137004
1339.0,綠川里,臺中市中區綠川里26鄰綠川西街61號,1.0,359.0,第一分局,120.681892,24.136979
1340.0,綠川里,臺中市中區綠川里29鄰中山路26號,1.0,101.0,第一分局,120.683036,24.138119
1341.0,綠川里,臺中市中區綠川里29鄰中山路32號,1.0,148.0,第一分局,120.682968,24.138261
1342.0,綠川里,臺中市中區綠川里29鄰台灣大道1段79號,1.0,91.0,第一分局,120.683353,24.138902
1343.0,綠川里,臺中市中區綠川里29鄰綠川西街115號,1.0,1261.0,第一分局,120.68337,24.138411
1344.0,綠川里,臺中市中區綠川里30鄰民族路18號之1,1.0,128.0,第一分局,120.682135,24.137563
1345.0,綠川里,臺中市中區綠川里30鄰民族路20號,1.0,222.0,第一分局,120.682096,24.137626
1346.0,綠川里,臺中市中區綠川里30鄰綠川西街97號,1.0,122.0,第一分局,120.682627,24.137756
1347.0,綠川里,臺中市中區綠川里3鄰民權路22號,1.0,90.0,第一分局,120.682132,24.136267
1348.0,綠川里,臺中市中區綠川里4鄰建國路93.5.7號,1.0,363.0,第一分局,120.6829498,24.13652054
1349.0,綠川里,臺中市中區綠川里6鄰成功路99號,1.0,216.0,第一分局,120.684158,24.139527
1350.0,廣民里,臺中市西區廣民里02鄰民權路103號,1.0,954.0,第一分局,120.675748,24.140782
1351.0,廣民里,臺中市西區廣民里02鄰民權路105號,1.0,469.0,第一分局,120.675929,24.141144
1352.0,廣民里,臺中市西區廣民里02鄰民權路131號,1.0,137.0,第一分局,120.67518,24.141781
1353.0,廣民里,臺中市西區廣民里02鄰民權路135號,1.0,345.0,第一分局,120.674905,24.14194
1354.0,廣民里,臺中市西區廣民里02鄰民權路151號,1.0,373.0,第一分局,120.67455,24.142257
1355.0,廣民里,臺中市西區廣民里02鄰柳川西路二段196號,1.0,593.0,第一分局,120.674957,24.141729
1356.0,廣民里,臺中市西區廣民里08鄰自立街19號,1.0,97.0,第一分局,120.672095,24.139033
1357.0,廣民里,臺中市西區廣民里08鄰樂群街56巷1號,1.0,188.0,第一分局,120.671627,24.138608
1358.0,廣民里,臺中市西區廣民里10鄰自治街30號,1.0,130.0,第一分局,120.6712409,24.13901743
1359.0,廣民里,臺中市西區廣民里10鄰樂群街61號之1,1.0,94.0,第一分局,120.671901,24.138351
1360.0,廣民里,臺中市西區廣民里12鄰自立街1號,1.0,83.0,第一分局,120.672732,24.138524
1361.0,廣民里,臺中市西區廣民里14鄰樂群街23號,1.0,123.0,第一分局,120.673452,24.139811
1362.0,廣民里,臺中市西區廣民里14鄰樂群街27號1,1.0,100.0,第一分局,120.673306,24.139727
1363.0,廣民里,臺中市西區廣民里14鄰樂群街37號,1.0,250.0,第一分局,120.672658,24.138939
1364.0,廣民里,臺中市西區廣民里17鄰大全街4號,1.0,112.0,第一分局,120.672217,24.137214
1365.0,廣民里,臺中市西區廣民里18鄰大全街7號,1.0,122.0,第一分局,120.672397,24.137081
1366.0,廣民里,臺中市西區廣民里18鄰大全街9號,1.0,122.0,第一分局,120.672366,24.137018
1367.0,廣民里,臺中市西區廣民里18鄰自治街11號之1,1.0,112.0,第一分局,120.672128,24.137404
1368.0,廣民里,臺中市西區廣民里18鄰自治街7號,1.0,171.0,第一分局,120.672721,24.137112
1369.0,廣民里,臺中市西區廣民里19鄰大全街12號,1.0,270.0,第一分局,120.671954,24.137084
1370.0,廣民里,臺中市西區廣民里20鄰大明街27號,1.0,146.0,第一分局,120.6733387,24.13904561
1371.0,廣民里,臺中市西區廣民里20鄰大明街27號,1.0,675.0,第一分局,120.674204,24.139315
1372.0,廣民里,臺中市西區廣民里22鄰四維街62號,1.0,126.0,第一分局,120.674314,24.138825
1373.0,廣民里,臺中市西區廣民里2鄰三民路一段193號,1.0,220.0,第一分局,120.675563,24.139545
1374.0,廣民里,臺中市西區廣民里2鄰三民路一段199號,1.0,3468.0,第一分局,120.6763434,24.1406092
1375.0,廣民里,臺中市西區廣民里2鄰三民路一段199號,1.0,2881.0,第一分局,120.675711,24.140225
1376.0,藍興里,臺中市西區藍興里04鄰仁福街12號,1.0,208.0,第一分局,120.66865,24.130424
1377.0,藍興里,臺中市西區藍興里04鄰仁福街38號,1.0,237.0,第一分局,120.668935,24.130693
1378.0,藍興里,臺中市西區藍興里04鄰仁福街41號,1.0,166.0,第一分局,120.668878,24.130925
1379.0,藍興里,臺中市西區藍興里05鄰樂群街249號,1.0,1565.0,第一分局,120.667304,24.133994
1380.0,藍興里,臺中市西區藍興里06鄰公館路179號,1.0,103.0,第一分局,120.668211,24.135386
1381.0,藍興里,臺中市西區藍興里08鄰大全街55號,1.0,103.0,第一分局,120.669437,24.134215
1382.0,藍興里,臺中市西區藍興里08鄰大全街69號,1.0,93.0,第一分局,120.669152,24.133955
1383.0,藍興里,臺中市西區藍興里08鄰公館路117號,1.0,91.0,第一分局,120.669893,24.133883
1384.0,藍興里,臺中市西區藍興里08鄰公館路123號,1.0,200.0,第一分局,120.669777,24.134066
1385.0,藍興里,臺中市西區藍興里08鄰公館路43號,1.0,635.0,第一分局,120.671505,24.132591
1386.0,藍興里,臺中市西區藍興里09鄰大全街127號,1.0,1156.0,第一分局,120.66835,24.132558
1387.0,藍興里,臺中市西區藍興里09鄰大全街129號,1.0,138.0,第一分局,120.667663,24.132515
1388.0,藍興里,臺中市西區藍興里11鄰五權路2-191號之2,1.0,991.0,第一分局,120.666289,24.134371
1389.0,藍興里,臺中市西區藍興里11鄰五權路2-211號之4,1.0,334.0,第一分局,120.667281,24.132456
1390.0,藍興里,臺中市西區藍興里11鄰五權路2-211號之5,1.0,225.0,第一分局,120.6673,24.132417
1391.0,藍興里,臺中市西區藍興里11鄰五權路2-211號之6,1.0,237.0,第一分局,120.667317,24.132386
1392.0,藍興里,臺中市西區藍興里11鄰五權路2-211號之7,1.0,163.0,第一分局,120.667321,24.132331
1393.0,藍興里,臺中市西區藍興里15鄰三民路一段58-3號,1.0,199.0,第一分局,120.668177,24.130672
1394.0,藍興里,臺中市西區藍興里15鄰三民路一段68號,1.0,85.0,第一分局,120.668456,24.131456
1395.0,藍興里,臺中市西區藍興里16鄰仁福街18號,1.0,209.0,第一分局,120.668693,24.13059
1396.0,藍興里,臺中市西區藍興里16鄰建國北路三段16號,1.0,93.0,第一分局,120.669107,24.130345
1397.0,藍興里,臺中市西區藍興里16鄰建國北路三段8號,1.0,122.0,第一分局,120.668623,24.130291
1398.0,藍興里,臺中市西區藍興里17鄰正福街29號,1.0,167.0,第一分局,120.66887,24.13156
1399.0,藍興里,臺中市西區藍興里18鄰自由路一段16巷30號,1.0,260.0,第一分局,120.669441,24.131288
1400.0,藍興里,臺中市西區藍興里18鄰自由路一段28號之1,1.0,486.0,第一分局,120.67009,24.131802
1401.0,藍興里,臺中市西區藍興里21鄰自由路一段32號,1.0,181.0,第一分局,120.670481,24.131691
1402.0,藍興里,臺中市西區藍興里014鄰公?路６３巷５號,1.0,222.0,第一分局,120.668353,24.130749
1404.0,藍興里,臺中市西區藍興里22鄰公館路23號,1.0,585.0,第一分局,120.671818,24.132283
1405.0,藍興里,臺中市西區藍興里22鄰公館路29號,1.0,203.0,第一分局,120.671719,24.132383
1406.0,藍興里,臺中市西區藍興里22鄰公館路41巷5號,1.0,86.0,第一分局,120.671473,24.132261
1407.0,藍興里,臺中市西區藍興里25鄰大新街72號,1.0,184.0,第一分局,120.667877,24.134886
1408.0,藍興里,臺中市西區藍興里25鄰大新街76號,1.0,88.0,第一分局,120.667816,24.134948
1409.0,藍興里,臺中市西區藍興里25鄰大新街82號,1.0,87.0,第一分局,120.667725,24.135026
1410.0,藍興里,臺中市西區藍興里25鄰樂群街209號,1.0,134.0,第一分局,120.66852,24.135103
1411.0,藍興里,臺中市西區藍興里25鄰樂群街238號,1.0,106.0,第一分局,120.668307,24.135217
1412.0,藍興里,臺中市西區藍興里25鄰樂群街246號,1.0,92.0,第一分局,120.668165,24.135124
1413.0,藍興里,臺中市西區藍興里25鄰樂群街258號,1.0,92.0,第一分局,120.667996,24.134903
1414.0,藍興里,臺中市西區藍興里25鄰樂群街260號,1.0,101.0,第一分局,120.667966,24.134872
1415.0,藍興里,臺中市西區藍興里26鄰大新街100號,1.0,85.0,第一分局,120.667407,24.135304
1416.0,藍興里,臺中市西區藍興里26鄰大新街102號,1.0,87.0,第一分局,120.667378,24.135331
1417.0,藍興里,臺中市西區藍興里26鄰大新街114號,1.0,95.0,第一分局,120.667195,24.135486
1418.0,藍興里,臺中市西區藍興里26鄰大新街118號,1.0,88.0,第一分局,120.667132,24.135539
1419.0,藍興里,臺中市西區藍興里26鄰大新街120號,1.0,91.0,第一分局,120.667097,24.13557
1420.0,藍興里,臺中市西藍興里23鄰自由路一段40之6號,1.0,281.0,第一分局,120.671121,24.131733
1421.0,繼光里,臺中市中區繼光里10鄰民族路45號,1.0,375.0,第一分局,120.681516,24.137793
1422.0,繼光里,臺中市中區繼光里10鄰民權路44巷3號,1.0,83.0,第一分局,120.681377,24.137215
1423.0,繼光里,臺中市中區繼光里10鄰民權路48號,1.0,84.0,第一分局,120.681207,24.137032
1424.0,繼光里,臺中市中區繼光里10鄰民權路52號,1.0,93.0,第一分局,120.681139,24.137108
1425.0,繼光里,臺中市中區繼光里10鄰民權路58號,1.0,333.0,第一分局,120.6812937,24.13743959
1426.0,繼光里,臺中市中區繼光里10鄰繼光街41號,1.0,311.0,第一分局,120.681242,24.137817
1427.0,繼光里,臺中市中區繼光里10鄰繼光街43號,1.0,86.0,第一分局,120.681555,24.138148
1428.0,繼光里,臺中市中區繼光里10鄰繼光街56號,1.0,214.0,第一分局,120.68191,24.138058
1429.0,繼光里,臺中市中區繼光里11鄰民族路47號,1.0,268.0,第一分局,120.681276,24.137948
1430.0,繼光里,臺中市中區繼光里11鄰民權路64號,1.0,136.0,第一分局,120.680805,24.137401
1431.0,繼光里,臺中市中區繼光里11鄰民權路66號,1.0,586.0,第一分局,120.68069,24.13753
1432.0,繼光里,臺中市中區繼光里11鄰繼光街39號,1.0,270.0,第一分局,120.6816293,24.13806284
1433.0,繼光里,臺中市中區繼光里12鄰公園路2號,1.0,2834.0,第一分局,120.684281,24.140801
1434.0,繼光里,臺中市中區繼光里14鄰光復路32.34號,1.0,155.0,第一分局,120.684971,24.140542
1435.0,繼光里,臺中市中區繼光里14鄰光復路36號,1.0,103.0,第一分局,120.684906,24.140597
1436.0,繼光里,臺中市中區繼光里14鄰光復路40號,1.0,198.0,第一分局,120.684845,24.140661
1437.0,繼光里,臺中市中區繼光里14鄰繼光街156號,1.0,93.0,第一分局,120.684376,24.140491
1438.0,繼光里,臺中市中區繼光里14鄰繼光街166之1號,1.0,299.0,第一分局,120.684872,24.140958
1439.0,繼光里,臺中市中區繼光里14鄰繼光街166號,1.0,1595.0,第一分局,120.684872,24.140958
1440.0,繼光里,臺中市中區繼光里15鄰光復路47號,1.0,84.0,第一分局,120.684734,24.140398
1441.0,繼光里,臺中市中區繼光里15鄰光復路51號,1.0,135.0,第一分局,120.684627,24.140488
1442.0,繼光里,臺中市中區繼光里15鄰光復路59號,1.0,90.0,第一分局,120.684539,24.140577
1443.0,繼光里,臺中市中區繼光里15鄰成功路90巷11號,1.0,124.0,第一分局,120.684588,24.140297
1444.0,繼光里,臺中市中區繼光里15鄰成功路90巷13號,1.0,97.0,第一分局,120.684616,24.140325
1445.0,繼光里,臺中市中區繼光里15鄰繼光街135號,1.0,166.0,第一分局,120.683984,24.14045
1446.0,繼光里,臺中市中區繼光里15鄰繼光街168巷1號之1,1.0,108.0,第一分局,120.6848627,24.14125095
1447.0,繼光里,臺中市中區繼光里16鄰繼光街133號,1.0,177.0,第一分局,120.683944,24.140419
1448.0,繼光里,臺中市中區繼光里16鄰繼光街155號,1.0,164.0,第一分局,120.683646,24.140512
1449.0,繼光里,臺中市中區繼光里18鄰綠川西路175巷27號,1.0,94.0,第一分局,120.684307,24.14007
1450.0,繼光里,臺中市中區繼光里18鄰綠川西路175巷27號之１,1.0,94.0,第一分局,120.682346,24.139315
1451.0,繼光里,臺中市中區繼光里18鄰綠川西路175巷31號,1.0,98.0,第一分局,120.684186,24.140159
1452.0,繼光里,臺中市中區繼光里18鄰綠川西路175巷33號,1.0,105.0,第一分局,120.682841,24.139761
1453.0,繼光里,臺中市中區繼光里19鄰成功路128巷12號,1.0,171.0,第一分局,120.683964,24.140799
1454.0,繼光里,臺中市中區繼光里19鄰成功路128巷18號,1.0,156.0,第一分局,120.683757,24.140229
1455.0,繼光里,臺中市中區繼光里19鄰成功路128巷4號,1.0,147.0,第一分局,120.683803,24.140677
1456.0,繼光里,臺中市中區繼光里19鄰繼光街123.125號,1.0,162.0,第一分局,120.683549,24.140428
1457.0,繼光里,臺中市中區繼光里21鄰成功路120號,1.0,333.0,第一分局,120.684219,24.140134
1458.0,繼光里,臺中市中區繼光里22鄰台灣大道1段138號,1.0,1322.0,第一分局,120.684307,24.14007
1459.0,繼光里,臺中市中區繼光里24鄰公園路5號,1.0,572.0,第一分局,120.685325,24.141252
1460.0,繼光里,臺中市中區繼光里24鄰雙十路1段29號,1.0,286.0,第一分局,120.68558,24.140992
1461.0,繼光里,臺中市中區繼光里24鄰雙十路1段35號,1.0,172.0,第一分局,120.685607,24.140518
1462.0,繼光里,臺中市中區繼光里2鄰台灣大道1段99號,1.0,177.0,第一分局,120.683002,24.139213
1463.0,繼光里,臺中市中區繼光里4鄰中山路72號,1.0,196.0,第一分局,120.682042,24.139021
1464.0,繼光里,臺中市中區繼光里4鄰台灣大道1段141巷19號,1.0,135.0,第一分局,120.682276,24.139249
1465.0,繼光里,臺中市中區繼光里4鄰台灣大道1段141巷5號,1.0,128.0,第一分局,120.682416,24.139443
1466.0,繼光里,臺中市中區繼光里4鄰繼光街73號,1.0,321.0,第一分局,120.682413,24.139057
1467.0,繼光里,臺中市中區繼光里5鄰中山路50號,1.0,105.0,第一分局,120.682632,24.138539
1468.0,繼光里,臺中市中區繼光里5鄰繼光街108號,1.0,88.0,第一分局,120.682956,24.139136
1469.0,繼光里,臺中市中區繼光里5鄰繼光街78號,1.0,120.0,第一分局,120.682524,24.138712
1470.0,繼光里,臺中市中區繼光里5鄰繼光街86號,1.0,333.0,第一分局,120.682692,24.138811
1471.0,繼光里,臺中市中區繼光里5鄰繼光街86號,1.0,158.0,第一分局,120.682692,24.138811
1472.0,繼光里,臺中市中區繼光里5鄰繼光街92號,1.0,176.0,第一分局,120.682764,24.138895
1473.0,繼光里,臺中市中區繼光里8鄰繼光街54號,1.0,85.0,第一分局,120.6818215,24.13829473
,,,,21795.0,,,
