類別,電腦編號,村里別,地址,緯經度,地下樓層數,可容納人數,備註
一般建築,XG2663,桂林里,高雄市小港區桂林里27鄰桂華街382號,"22.583538,120.352641",1,1397.0,
一般建築,XG2903,山明里,高雄市小港區山明里11鄰敬業路86號,"22.564996,120.366837",1.2,1426.0,
一般建築,XG2904,山明里,高雄市小港區山明里11鄰敬業路86號,"22.56486468703396, 120.36689414501626",1.2,1426.0,
學校,XG2674,順苓里,高雄市小港區順苓里漢民路352號,"22.565997128307654, 120.35591504432033",1,1436.0,
學校,XG2307,順苓里,高雄市小港區順苓里漢民路352號,"22.566433807218825, 120.35623971132564",1,1445.0,
一般建築,XG0887,港口里,高雄市小港區港口里5鄰平和七路77號,"22.561872,120.332534",1,1461.0,
工廠,XG1977,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.554508937042804, 120.35745490464319",1,1462.0,
學校,XG1126,大苓里,高雄市小港區大苓里大業北路438號,"22.567015,120.346222",1,1465.0,
一般建築,XG2656,桂林里,高雄市小港區桂林里29鄰桂華街137號,"22.583107,120.357817",1,1487.0,
一般建築,XG2746,順苓里,高雄市小港區順苓里大鵬路119號,"22.568577,120.358187",1.2,1505.0,
學校,XG2855,坪頂里,高雄市小港區坪頂里9鄰大平路2號,"22.561308,120.391566",1,1524.0,
工廠,XG2833,山明里,高雄市小港區山明里1鄰中林路3之1號,"22.537465,120.368762",1,1539.0,
一般建築,XG2721,桂林里,高雄市小港區桂林里23鄰桂江街165號,"22.583852,120.349878",1.2,1546.0,
政府機關,XG2117,港正里,高雄市小港區港正里平和四路48號,"22.5630239,120.336329696181",1,1557.0,
一般建築,XG0886,港口里,高雄市小港區港口里27鄰平和九路77號,"22.562204,120.332292",1,1596.0,
一般建築,XG2870,順苓里,高雄市小港區順苓里7鄰宏平路443號,"22.569666,120.356468",1.2.3,1605.0,
一般建築,XG2901,廈莊里,高雄市小港區廈莊里5鄰華昌路19號,"22.582101,120.362202",1.2,1614.0,
一般建築,XG2902,廈莊里,高雄市小港區廈莊里5鄰華昌路19號,"22.582151486844836, 120.36236513268305",1.2,1614.0,
一般建築,XG2541,港口里,高雄市小港區港口里16鄰信義二路11號,"22.56444,120.333248",1,1615.0,
一般建築,XG2875,港南里,高雄市小港區港南里港南里平和路26號,"22.56446272,120.334203125017",1.2,1623.0,
一般建築,XG2876,港南里,高雄市小港區港南里港南里平和路26號,"22.564415910593503, 120.33418104593132",1.2,1623.0,
郵局,XG2784,山明里,高雄市小港區山明里鄰1鄰沿海二路20號,"22.552966,120.36376",1,1632.0,
一般建築,XG2736,桂林里,高雄市小港區桂林里14鄰中安路456號,"22.584703,120.350601",1,1672.0,
一般建築,XG2720,濟南里,高雄市小港區濟南里青山街122號,"22.571028,120.359139",1,1673.0,
一般建築,XG2788,泰山里,高雄市小港區泰山里宏裕街98號,"22.570429,120.36494",1.2,1675.0,
一般建築,XG2834,濟南里,高雄市小港區濟南里12鄰宏平路322號,"22.569779,120.360421",1.2,1718.0,
工廠,XG2822,小港里,高雄市小港區小港里2鄰小港路133號,"22.564003,120.341798",1,1729.0,
學校,XG2839,山明里,高雄市小港區山明里32鄰松和路1號,"22.565732,120.371506",1,1746.0,
一般建築,XG2659,桂林里,高雄市小港區桂林里25鄰桂華街452號,"22.583559,120.351219",1.2,1788.0,
一般建築,XG2867,港后里,高雄市小港區港后里11鄰翠亨南路223號,"22.572789,120.333365",1.2,1832.0,
一般建築,XG2868,港后里,高雄市小港區港后里11鄰翠亨南路223號,"22.572685425779852, 120.33327309776205",1.2,1832.0,
一般建築,XG2864,廈莊里,高雄市小港區廈莊里14鄰桂華街22號,"22.583172,120.360406",1.2.3,1837.0,
一般建築,XG2865,廈莊里,高雄市小港區廈莊里14鄰桂華街22號,"22.58301387492866, 120.36010852094881",1.2.3,1837.0,
一般建築,XG2866,廈莊里,高雄市小港區廈莊里14鄰桂華街22號,"22.582909209984443, 120.36024259273773",1.2.3,1837.0,
一般建築,XG2837,山明里,高雄市小港區山明里21鄰華明街2號,"22.563531,120.369091",1,1845.0,
一般建築,XG2897,鳳宮里,高雄市小港區鳳宮里店中路198號,"22.562324,120.350728",1.2,1846.0,
一般建築,XG2898,鳳宮里,高雄市小港區鳳宮里店中路198號,"22.56228025517849, 120.35080834358965",1.2,1846.0,
一般建築,XG2853,山明里,高雄市小港區山明里11鄰華山路231號,"22.568743,120.365419",2,1855.0,
學校,XG2845,山明里,高雄市小港區山明里32鄰松和路1號,"22.565732,120.371506",1,1889.0,
工廠,XG2086,山明里,高雄市小港區山明里1鄰大業南路46號,"22.534005,120.369215",1,1945.0,
一般建築,XG2847,港南里,高雄市小港區港南里平和南路250巷20號,"22.566806,120.338658",1,1949.0,
一般建築,XG2823,山明里,高雄市小港區山明里24鄰泰興街151號,"22.563693,120.36814",1.2,2029.0,
工廠,XG2841,龍鳳里,高雄市小港區龍鳳里1鄰中亨街48號,"22.529495150467017, 120.36359846751573",1,2044.0,
學校,XG2848,孔宅里,高雄市小港區孔宅里9鄰明義街77號,"22.583386,120.367838",1,2079.0,
一般建築,XG2729,濟南里,高雄市小港區濟南里青山街123巷45號,"22.570419,120.360276",1,2114.0,
一般建築,XG2767,中厝里,高雄市小港區中厝里20鄰中安路406號,"22.584351,120.348479",1,2122.0,
一般建築,XG2782,鳳宮里,高雄市小港區鳳宮里店北路31號,"22.559643,120.352806",1,2168.0,
醫院照護,XG2899,二苓里,高雄市小港區二苓里2鄰學府路111號,"22.565191545791148, 120.36126929949661",1.2,2182.0,
一般建築,XG2873,廈莊里,高雄市小港區廈莊里14鄰桂華街2號,"22.583158,120.360991",1.2,2197.0,
一般建築,XG2874,廈莊里,高雄市小港區廈莊里14鄰桂華街2號,"22.583158,120.360991",1.2,2197.0,
一般建築,XG2683,桂林里,高雄市小港區桂林里12鄰桂陽路180號,"22.582069,120.355485",1,2226.0,
學校,XG2724,六苓里,高雄市小港區六苓里漢民路500號,"22.566704,120.359185",1,2316.0,
一般建築,XG2678,桂林里,高雄市小港區桂林里22鄰桂陽路209巷7弄49號,"22.581365,120.353652",1,2329.0,
醫院照護,XG2882,二苓里,高雄市小港區二苓里2鄰學府路111號,"22.565234,120.36143",1.2,2340.0,
一般建築,XG2655,泰山里,高雄市小港區泰山里宏裕街110號,"22.571076,120.364369",1,2409.0,
一般建築,XG0885,港口里,高雄市小港區港口里10鄰平和十路81號,"22.562519,120.332104",1,2420.0,
工廠,XG2827,山明里,高雄市小港區山明里1鄰北林路6號,"22.550163,120.375925",1,2423.0,
學校,XG2707,二苓里,高雄市小港區二苓里學府路117號,"22.565266,120.356849",1,2449.0,
學校,XG2849,山明里,高雄市小港區山明里15鄰鳳陽街2號,"22.561457,120.370153",1,2462.0,
工廠,XG2661,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.52990929150573, 120.34721986907358",1,2516.0,
工廠,XG2880,鳳森里,高雄市小港區鳳森里6鄰大林路3號,"22.536931521456584, 120.33202198760922",1,2535.0,
一般建築,XG2740,店鎮里,高雄市小港區店鎮里立群路25巷9號,"22.563141,120.353801",1,2547.0,
一般建築,XG2796,山明里,高雄市小港區山明里25鄰宏偉街2號,"22.566704,120.364104",1,2560.0,
一般建築,XG2777,桂林里,高雄市小港區桂林里30鄰中安路584號,"22.584624,120.355625",1,2564.0,
學校,XG2669,孔宅里,高雄市小港區孔宅里8鄰明義街2號,"22.582011,120.368241",1,2582.0,
一般建築,XG2675,正苓里,高雄市小港區正苓里平治街159號,"22.567654,120.352885",1,2588.0,
一般建築,XG2679,桂林里,高雄市小港區桂林里11鄰桂陽路231號,"22.581818,120.354158",1,2643.0,
一般建築,XG2698,順苓里,高雄市小港區順苓里平治街31之1號,"22.567618,120.357445",1,2650.0,
一般建築,XG2773,山明里,高雄市小港區山明里22鄰山明路1號,"22.56557909425539, 120.3700265314286",1,2668.0,
一般建築,XG2665,泰山里,高雄市小港區泰山里宏文路202號,"22.570865,120.363946",1,2672.0,
一般建築,XG2885,廈莊里,高雄市小港區廈莊里14鄰廈莊六街109號,"22.584212,120.359534",1.2.3,2706.0,
一般建築,XG2886,廈莊里,高雄市小港區廈莊里14鄰廈莊六街109號,"22.584207511296444, 120.36002318190755",1.2.3,2706.0,
一般建築,XG2887,廈莊里,高雄市小港區廈莊里14鄰廈莊六街109號,"22.584197605189154, 120.3601002954184",1.2.3,2706.0,
一般建築,XG2718,三苓里,高雄市小港區三苓里永義街16之1號,"22.565999,120.350562",1.2,2710.0,
一般建築,XG2668,鳳宮里,高雄市小港區鳳宮里店北路200號,"22.56341,120.35122",1,2892.0,
工廠,XG1948,龍鳳里,高雄市小港區龍鳳里1鄰大業南路31號,"22.528254,120.365654",1,2955.0,
一般建築,XG2762,濟南里,高雄市小港區濟南里12鄰宏平路360號,"22.57008,120.35923",2,3015.0,
一般建築,XG2750,孔宅里,高雄市小港區孔宅里20鄰高鳳路461號,"22.585692,120.367521",1,3021.0,
一般建築,XG2919,中厝里,高雄市小港區中厝里12鄰中安路312之1號,"22.583575,120.345849",1.2,3057.0,
一般建築,XG2920,中厝里,高雄市小港區中厝里12鄰中安路312之1號,"22.58349026651967, 120.34574790253559",1.2,3057.0,
學校,XG2819,山明里,高雄市小港區山明里25鄰華仁街1號,"22.567696,120.365706",1,3064.0,
工廠,XG2809,鳳林里,高雄市小港區鳳林里1鄰中林路25號,"22.526683,120.353977",1,3156.0,
學校,XG2703,孔宅里,高雄市小港區孔宅里8鄰明義街2號,"22.58183092769343, 120.36890611437641",1,3210.0,
一般建築,XG2771,港口里,高雄市小港區港口里11鄰東亞南路2之3號,"22.560523,120.331688",1,3240.0,
工廠,XG2576,店鎮里,高雄市小港區店鎮里鄰光陽街6之1號,"22.557275,120.366857",1,3246.0,
工廠,XG2912,山明里,高雄市小港區山明里1鄰永春街20號,"22.547169778152014, 120.37865446839102",3,3265.0,
一般建築,XG2888,鳳宮里,高雄市小港區鳳宮里漢民路8號,"22.562387,120.349377",1.2.3,3267.0,
一般建築,XG2889,鳳宮里,高雄市小港區鳳宮里漢民路8號,"22.562254417481775, 120.34922337471009",1.2.3,3267.0,
一般建築,XG2890,鳳宮里,高雄市小港區鳳宮里漢民路8號,"22.562191459677944, 120.34921872636373",1.2.3,3267.0,
工廠,XG2921,鳳森里,高雄市小港區鳳森里6鄰大林路3號,"22.536948675529896, 120.33268595089572",1,3270.0,
工廠,XG2922,鳳森里,高雄市小港區鳳森里6鄰大林路3號,"22.537353927783577, 120.33168224108783",1,3270.0,
工廠,XG2910,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.53050408828561, 120.34723727296908",1,3275.0,
一般建築,XG2843,青島里,高雄市小港區青島里廠邊一路39號,"22.5709602,120.354620725017",1.2,3406.0,
工廠,XG2781,鳳森里,高雄市小港區鳳森里7鄰沿海四路50號,"22.530359408223553, 120.34779419762475",1,3490.0,
一般建築,XG2791,六苓里,高雄市小港區六苓里新豐街111號,"22.568749,120.360293",1,3560.0,
一般建築,XG2862,山明里,高雄市小港區山明里10鄰山明路199號,"22.565449,120.366476",2,3669.0,
一般建築,XG2716,孔宅里,高雄市小港區孔宅里15鄰旭日街50號,"22.586769,120.367868",1,3812.0,
學校,XG2789,港南里,高雄市小港區港南里平和南路185號,"22.56614,120.338348",1,3842.0,
一般建築,XG2831,港正里,高雄市小港區港正里平和四路40號,"22.561858,120.334622",1,3852.0,
一般建築,XG2830,港正里,高雄市小港區港正里平和五路32號,"22.562249,120.334345",1,3877.0,
一般建築,XG2812,宏亮里,高雄市小港區宏亮里山明路403之1號,"22.566537,120.362804",1,4481.0,
醫院照護,XG2802,山明里,高雄市小港區山明里20鄰山明路482號,"22.567467,120.363369",1.2,4696.0,
一般建築,XG2891,山明里,高雄市小港區山明里25鄰山明路150號,"22.56568401,120.365173967344",2,4843.0,
一般建築,XG2892,山明里,高雄市小港區山明里25鄰山明路150號,"22.565650421057256, 120.36517361730714",2,4843.0,
一般建築,XG2842,青島里,高雄市小港區青島里飛機路343號,"22.573146,120.355003",1,4865.0,
一般建築,XG2732,孔宅里,高雄市小港區孔宅里18鄰中安路921號,"22.585031,120.366874",1.2,4928.0,
一般建築,XG2871,孔宅里,高雄市小港區孔宅里9鄰中安路888號,"22.584672,120.366898",1.2,5062.0,
一般建築,XG2872,孔宅里,高雄市小港區孔宅里9鄰中安路888號,"22.584689482280073, 120.36697114470503",1.2,5062.0,
一般建築,XG2717,港口里,高雄市小港區港口里18鄰鋼平街173巷4號,"22.564381,120.332055",1,5334.0,
一般建築,XG2893,山明里,高雄市小港區山明里22鄰華明街35號,"22.564838,120.370061",1.2,5435.0,
一般建築,XG2894,山明里,高雄市小港區山明里22鄰華明街35號,"22.564604257127804, 120.36911833712244",1.2,5435.0,
學校,XG2835,港南里,高雄市小港區港南里平和南路300號,"22.568097,120.33788",1,5740.0,
一般建築,XG2844,青島里,高雄市小港區青島里光盛街22號,"22.572236,120.355053",1.2,5809.0,
一般建築,XG2927,順苓里,高雄市小港區順苓里康莊路99號,"22.568516833714718, 120.35543867228176",1.2.3,5851.0,
一般建築,XG2805,順苓里,高雄市小港區順苓里康莊路80號,"22.568261,120.355688",1.2,6079.0,
工廠,XG0840,鳳宮里,高雄市小港區鳳宮里中鋼路1號,"22.55785382138137, 120.35649710686755",1,6243.0,
一般建築,XG2795,山明里,高雄市小港區山明里25鄰宏偉街27號,"22.566094,120.364915",1,6633.0,
一般建築,XG2780,宏亮里,高雄市小港區宏亮里安和街51號,"22.569255,120.360534",1,6794.0,
一般建築,XG2925,廈莊里,高雄市小港區廈莊里14鄰廈莊三街145號,"22.584187,120.360454",1.2.3.4,6869.0,
一般建築,XG2797,山明里,高雄市小港區山明里25鄰宏光街349號,"22.566573,120.365348",1,6917.0,
一般建築,XG2778,六苓里,高雄市小港區六苓里5鄰大鵬路72號,"22.567333,120.358622",1,6939.0,
一般建築,XG2923,店鎮里,高雄市小港區店鎮里3鄰頂橫街16號,"22.56182,120.353216",1.2.3,7860.0,
政府機關,XG2759,二苓里,高雄市小港區二苓里學府路115號,"22.565158,120.359392",1.2,8017.0,
政府機關,XG2768,二苓里,高雄市小港區二苓里學府路115號,"22.565232971317315, 120.35927951099222",1.2,8017.0,
醫院照護,XG2803,山明里,高雄市小港區山明里20鄰山明路482號,"22.567412210508245, 120.36336366616055",1.2,8573.0,
一般建築,XG2924,港南里,高雄市小港區港南里3鄰港平路11號,"22.564871,120.336563",1.2.3.4,14112.0,
